scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Power (Yeo-Johnson),KMeans,7,3,8,0.01,correlation,,,0.35921522974967957,1442.8458251953125,1.0277769112046722
Power (Yeo-Johnson),GMM,2,3,8,0.01,euclidean,37608.132837582394,37498.953125,0.3379378318786621,1251.9052734375,1.2726093775782017
Power (Yeo-Johnson),KMeans,2,3,8,0.01,euclidean,,,0.339336097240448,1257.6319580078125,1.259891183725568
Power (Yeo-Johnson),GMM,3,3,8,0.01,euclidean,36911.47084420471,36744.828125,0.3822186291217804,1511.306884765625,0.9841900602538612
Power (Yeo-Johnson),KMeans,3,3,8,0.01,euclidean,,,0.39019066095352173,1565.3416748046875,0.9841572453379402
Power (Yeo-Johnson),GMM,4,3,8,0.01,euclidean,35830.53931957702,35606.43359375,0.38338175415992737,1461.032958984375,0.8575247488241329
Power (Yeo-Johnson),KMeans,4,3,8,0.01,euclidean,,,0.41545677185058594,1653.35888671875,0.8777609247874771
Power (Yeo-Johnson),GMM,5,3,8,0.01,euclidean,35136.04529494934,34854.4765625,0.3636415898799896,1334.0860595703125,1.1132181219594943
Power (Yeo-Johnson),KMeans,5,3,8,0.01,euclidean,,,0.39495813846588135,1477.7579345703125,0.99528549712697
Power (Yeo-Johnson),GMM,6,3,8,0.01,euclidean,34421.93017657165,34082.8984375,0.35218346118927,1257.3551025390625,1.1079207713861787
Power (Yeo-Johnson),KMeans,6,3,8,0.01,euclidean,,,0.3784133791923523,1402.9659423828125,0.991805250919309
Power (Yeo-Johnson),GMM,7,3,8,0.01,euclidean,33709.79162069397,33313.296875,0.3546401262283325,1034.5968017578125,1.190635220361802
Power (Yeo-Johnson),KMeans,7,3,8,0.01,euclidean,,,0.38835063576698303,1357.28271484375,1.0807318089249107
Power (Yeo-Johnson),GMM,2,3,8,0.1,correlation,36878.804712582394,36769.625,0.3008219003677368,913.95068359375,1.4561260145935209
Power (Yeo-Johnson),KMeans,2,3,8,0.1,correlation,,,0.27005183696746826,851.19287109375,1.5394353286422708
Power (Yeo-Johnson),GMM,3,3,8,0.1,correlation,36072.57240670471,35905.9296875,0.3720332980155945,1295.8275146484375,1.0304242141238877
Power (Yeo-Johnson),KMeans,3,3,8,0.1,correlation,,,0.3726917803287506,1333.3922119140625,0.9994045527673059
Power (Yeo-Johnson),GMM,4,3,8,0.1,correlation,35775.57447582702,35551.46875,0.3347927927970886,1100.050048828125,1.1108513263490745
Power (Yeo-Johnson),KMeans,4,3,8,0.1,correlation,,,0.34712159633636475,1181.939208984375,1.0988411128462283
Power (Yeo-Johnson),GMM,5,3,8,0.1,correlation,35506.34998244934,35224.78125,0.360704630613327,1230.23583984375,1.0600498555442592
Power (Yeo-Johnson),KMeans,5,3,8,0.1,correlation,,,0.3653687536716461,1247.5457763671875,1.0324052504360637
Power (Yeo-Johnson),GMM,6,3,8,0.1,correlation,34721.42236407165,34382.390625,0.351988285779953,1167.0560302734375,1.0018194244914187
Power (Yeo-Johnson),KMeans,6,3,8,0.1,correlation,,,0.3639276921749115,1210.8043212890625,0.9800342223591652
Power (Yeo-Johnson),GMM,7,3,8,0.1,correlation,34177.49474569397,33781.0,0.363631010055542,1210.3126220703125,1.0039119347143792
Power (Yeo-Johnson),KMeans,7,3,8,0.1,correlation,,,0.37129124999046326,1280.0528564453125,0.962353347476017
Power (Yeo-Johnson),GMM,2,3,8,0.1,euclidean,37264.707056332394,37155.52734375,0.3019789755344391,980.1895751953125,1.4146686841523857
Power (Yeo-Johnson),KMeans,2,3,8,0.1,euclidean,,,0.30262285470962524,990.9793090820312,1.4083140056712686
Power (Yeo-Johnson),GMM,3,3,8,0.1,euclidean,36326.78334420471,36160.140625,0.32622385025024414,1111.660400390625,1.0638504549226886
Power (Yeo-Johnson),KMeans,3,3,8,0.1,euclidean,,,0.36715587973594666,1289.827392578125,1.0209748991853158
Power (Yeo-Johnson),GMM,4,3,8,0.1,euclidean,35692.97291332702,35468.8671875,0.35111209750175476,1192.8896484375,0.9458885646120192
Power (Yeo-Johnson),KMeans,4,3,8,0.1,euclidean,,,0.39983728528022766,1396.3367919921875,0.9214050602841259
Power (Yeo-Johnson),GMM,5,3,8,0.1,euclidean,34878.47498244934,34596.90625,0.3400121331214905,1105.2371826171875,1.0500390825109684
Power (Yeo-Johnson),KMeans,5,3,8,0.1,euclidean,,,0.41220179200172424,1441.0421142578125,0.9304794032528815
Power (Yeo-Johnson),GMM,6,3,8,0.1,euclidean,34096.26611407165,33757.234375,0.29839202761650085,1028.8544921875,1.1252415068642765
Power (Yeo-Johnson),KMeans,6,3,8,0.1,euclidean,,,0.3751705586910248,1331.8658447265625,1.006384015216985
Power (Yeo-Johnson),GMM,7,3,8,0.1,euclidean,34129.58068319397,33733.0859375,0.28326988220214844,958.9786987304688,1.0523336967402037
Power (Yeo-Johnson),KMeans,7,3,8,0.1,euclidean,,,0.3652897775173187,1240.32080078125,1.0162519783831434
Power (Yeo-Johnson),GMM,2,3,8,0.2,correlation,36187.992212582394,36078.8125,0.2709082067012787,827.9002075195312,1.5793239294383332
Power (Yeo-Johnson),KMeans,2,3,8,0.2,correlation,,,0.27412739396095276,857.2142333984375,1.5425021318105494
Power (Yeo-Johnson),GMM,3,3,8,0.2,correlation,35758.85365670471,35592.2109375,0.3071693181991577,1004.81103515625,1.0915519984221174
Power (Yeo-Johnson),KMeans,3,3,8,0.2,correlation,,,0.3176920413970947,1142.220703125,1.0821795543191761
Power (Yeo-Johnson),GMM,4,3,8,0.2,correlation,35586.87916332702,35362.7734375,0.32918432354927063,1096.328369140625,1.0788922752193402
Power (Yeo-Johnson),KMeans,4,3,8,0.2,correlation,,,0.3379884660243988,1178.935302734375,1.0722095987249047
Power (Yeo-Johnson),GMM,5,3,8,0.2,correlation,34829.45545119934,34547.88671875,0.3647092282772064,1154.9906005859375,0.992453405914689
Power (Yeo-Johnson),KMeans,5,3,8,0.2,correlation,,,0.3699086308479309,1250.682373046875,0.9399981722567647
Power (Yeo-Johnson),GMM,6,3,8,0.2,correlation,34712.33642657165,34373.3046875,0.3306788206100464,1071.74853515625,1.0857339174314455
Power (Yeo-Johnson),KMeans,6,3,8,0.2,correlation,,,0.3320554196834564,1138.81640625,1.0501909097783013
Power (Yeo-Johnson),GMM,7,3,8,0.2,correlation,34470.32287069397,34073.828125,0.33529189229011536,1089.8896484375,1.0079445112127279
Power (Yeo-Johnson),KMeans,7,3,8,0.2,correlation,,,0.3463517725467682,1177.9912109375,0.9921149144944785
Power (Yeo-Johnson),GMM,2,3,8,0.2,euclidean,36696.906275082394,36587.7265625,0.30650484561920166,1032.4207763671875,1.3459938879378246
Power (Yeo-Johnson),KMeans,2,3,8,0.2,euclidean,,,0.3086697459220886,1058.9490966796875,1.3380445882480523
Power (Yeo-Johnson),GMM,3,3,8,0.2,euclidean,36110.82631295471,35944.18359375,0.3351564407348633,1167.98828125,1.1012962638096055
Power (Yeo-Johnson),KMeans,3,3,8,0.2,euclidean,,,0.3492690622806549,1275.2547607421875,1.060780446522588
Power (Yeo-Johnson),GMM,4,3,8,0.2,euclidean,35513.30885082702,35289.203125,0.30733558535575867,1022.2778930664062,1.039925966965825
Power (Yeo-Johnson),KMeans,4,3,8,0.2,euclidean,,,0.34376955032348633,1247.5272216796875,1.0313820917324297
Power (Yeo-Johnson),GMM,5,3,8,0.2,euclidean,34833.17029494934,34551.6015625,0.256855845451355,812.650634765625,1.1899831798646803
Power (Yeo-Johnson),KMeans,5,3,8,0.2,euclidean,,,0.32475388050079346,1152.614501953125,1.0952613386367755
Power (Yeo-Johnson),GMM,6,3,8,0.2,euclidean,34662.88330157165,34323.8515625,0.2894793152809143,947.8535766601562,1.2872061811173157
Power (Yeo-Johnson),KMeans,6,3,8,0.2,euclidean,,,0.28939393162727356,1116.3446044921875,1.1888176641904675
Power (Yeo-Johnson),GMM,7,3,8,0.2,euclidean,34426.36193319397,34029.8671875,0.2735344469547272,899.9251708984375,1.2833715529853367
Power (Yeo-Johnson),KMeans,7,3,8,0.2,euclidean,,,0.30456945300102234,1099.076904296875,1.1157454643901359
Power (Yeo-Johnson),GMM,2,3,15,0.01,correlation,31523.525415707398,31414.345703125,0.2880935072898865,831.3364868164062,1.575275225240486
Power (Yeo-Johnson),KMeans,2,3,15,0.01,correlation,,,0.29041165113449097,860.1605834960938,1.527934567976081
Power (Yeo-Johnson),GMM,3,3,15,0.01,correlation,29961.466937954712,29794.82421875,0.40275344252586365,1780.388671875,0.9144996171893661
Power (Yeo-Johnson),KMeans,3,3,15,0.01,correlation,,,0.4148678481578827,1858.9254150390625,0.905620709169451
Power (Yeo-Johnson),GMM,4,3,15,0.01,correlation,28813.039319577027,28588.93359375,0.42323747277259827,1991.66455078125,0.8274731723888233
Power (Yeo-Johnson),KMeans,4,3,15,0.01,correlation,,,0.4484144449234009,2221.60302734375,0.7950870732146036
Power (Yeo-Johnson),GMM,5,3,15,0.01,correlation,28341.01795119934,28059.44921875,0.3749880790710449,1785.69189453125,0.8465164066700174
Power (Yeo-Johnson),KMeans,5,3,15,0.01,correlation,,,0.40662962198257446,2054.31640625,0.8443946166692309
Power (Yeo-Johnson),GMM,6,3,15,0.01,correlation,27413.658692196655,27074.626953125,0.3356335461139679,1442.5262451171875,0.9754789322300569
Power (Yeo-Johnson),KMeans,6,3,15,0.01,correlation,,,0.38152605295181274,2013.7413330078125,0.9388728535301508
Power (Yeo-Johnson),GMM,7,3,15,0.01,correlation,27081.06310506897,26684.568359375,0.3441435992717743,1629.043212890625,1.2133881204806678
Power (Yeo-Johnson),KMeans,7,3,15,0.01,correlation,,,0.39317086338996887,2032.2532958984375,0.9346159634705249
Power (Yeo-Johnson),GMM,2,3,15,0.01,euclidean,31110.611353207398,31001.431640625,0.2920888662338257,756.9590454101562,1.2702438390647297
Power (Yeo-Johnson),KMeans,2,3,15,0.01,euclidean,,,0.3020460307598114,812.0214233398438,1.2633847896358568
Power (Yeo-Johnson),GMM,3,3,15,0.01,euclidean,29827.257953579712,29660.615234375,0.4515301585197449,1862.8154296875,0.8168260529910779
Power (Yeo-Johnson),KMeans,3,3,15,0.01,euclidean,,,0.47514864802360535,2170.238037109375,0.7821674969636653
Power (Yeo-Johnson),GMM,4,3,15,0.01,euclidean,28364.445569577027,28140.33984375,0.40476372838020325,1814.6431884765625,0.9054750162744574
Power (Yeo-Johnson),KMeans,4,3,15,0.01,euclidean,,,0.4341524839401245,2188.752197265625,0.9055824384163356
Power (Yeo-Johnson),GMM,5,3,15,0.01,euclidean,27964.50037307434,27682.931640625,0.4060298204421997,1895.9351806640625,0.8819030050000467
Power (Yeo-Johnson),KMeans,5,3,15,0.01,euclidean,,,0.4448367655277252,2046.7034912109375,0.8325244879572191
Power (Yeo-Johnson),GMM,6,3,15,0.01,euclidean,26959.316895321655,26620.28515625,0.3608126938343048,1666.5247802734375,1.072754439505626
Power (Yeo-Johnson),KMeans,6,3,15,0.01,euclidean,,,0.44925299286842346,2108.2626953125,0.8305573483852559
Power (Yeo-Johnson),GMM,7,3,15,0.01,euclidean,26700.39513631897,26303.900390625,0.28369003534317017,1499.0665283203125,1.1744408445113146
Power (Yeo-Johnson),KMeans,7,3,15,0.01,euclidean,,,0.37303194403648376,1939.436767578125,0.9644827510278213
Power (Yeo-Johnson),GMM,2,3,15,0.1,correlation,30895.242212582398,30786.0625,0.3864871561527252,1730.8358154296875,1.0875415342072003
Power (Yeo-Johnson),KMeans,2,3,15,0.1,correlation,,,0.38965940475463867,1780.9862060546875,1.0838098968736538
Power (Yeo-Johnson),GMM,3,3,15,0.1,correlation,30050.974750454712,29884.33203125,0.3780919313430786,1693.1339111328125,1.0219059742929182
Power (Yeo-Johnson),KMeans,3,3,15,0.1,correlation,,,0.3869473934173584,1746.583740234375,0.9973573224888104
Power (Yeo-Johnson),GMM,4,3,15,0.1,correlation,29311.625257077027,29087.51953125,0.38053271174430847,1658.02099609375,0.9606072107302259
Power (Yeo-Johnson),KMeans,4,3,15,0.1,correlation,,,0.39440789818763733,1819.9610595703125,0.9493815013564999
Power (Yeo-Johnson),GMM,5,3,15,0.1,correlation,29091.36365432434,28809.794921875,0.3387628495693207,1460.4603271484375,0.9861892583371226
Power (Yeo-Johnson),KMeans,5,3,15,0.1,correlation,,,0.36902478337287903,1672.390380859375,0.9408671893814441
Power (Yeo-Johnson),GMM,6,3,15,0.1,correlation,28647.783692196655,28308.751953125,0.3137849271297455,1358.64013671875,1.02193329257217
Power (Yeo-Johnson),KMeans,6,3,15,0.1,correlation,,,0.35359543561935425,1567.71142578125,0.9706292362292513
Power (Yeo-Johnson),GMM,7,3,15,0.1,correlation,28201.32482381897,27804.830078125,0.3133312463760376,1146.9573974609375,1.1768736028735236
Power (Yeo-Johnson),KMeans,7,3,15,0.1,correlation,,,0.35892581939697266,1429.109130859375,0.9223475510105873
Power (Yeo-Johnson),GMM,2,3,15,0.1,euclidean,31131.968775082398,31022.7890625,0.39569953083992004,1753.6822509765625,1.065534227141421
Power (Yeo-Johnson),KMeans,2,3,15,0.1,euclidean,,,0.39588412642478943,1761.3558349609375,1.0639322080015956
Power (Yeo-Johnson),GMM,3,3,15,0.1,euclidean,30148.447406704712,29981.8046875,0.41477423906326294,1781.0665283203125,0.9050774036954641
Power (Yeo-Johnson),KMeans,3,3,15,0.1,euclidean,,,0.41556164622306824,1878.1895751953125,0.8914325955561742
Power (Yeo-Johnson),GMM,4,3,15,0.1,euclidean,29332.558850827027,29108.453125,0.378571480512619,1690.5335693359375,0.9464740344767025
Power (Yeo-Johnson),KMeans,4,3,15,0.1,euclidean,,,0.38768917322158813,1817.635498046875,0.9492551744517073
Power (Yeo-Johnson),GMM,5,3,15,0.1,euclidean,28704.06091994934,28422.4921875,0.3627648949623108,1519.1055908203125,0.918883813621574
Power (Yeo-Johnson),KMeans,5,3,15,0.1,euclidean,,,0.38355782628059387,1764.44873046875,0.9489343772537138
Power (Yeo-Johnson),GMM,6,3,15,0.1,euclidean,28427.160645321655,28088.12890625,0.3654327988624573,1480.06689453125,1.0138351141173996
Power (Yeo-Johnson),KMeans,6,3,15,0.1,euclidean,,,0.37994682788848877,1653.391357421875,0.9284419572456549
Power (Yeo-Johnson),GMM,7,3,15,0.1,euclidean,28094.39318319397,27697.8984375,0.3607667088508606,1536.0926513671875,0.9712492072276522
Power (Yeo-Johnson),KMeans,7,3,15,0.1,euclidean,,,0.3702693283557892,1673.3037109375,0.944283533955138
Power (Yeo-Johnson),GMM,2,3,15,0.2,correlation,30906.927759457398,30797.748046875,0.36592817306518555,1593.1611328125,1.1396682540943535
Power (Yeo-Johnson),KMeans,2,3,15,0.2,correlation,,,0.3683725893497467,1611.7200927734375,1.1335575901670187
Power (Yeo-Johnson),GMM,3,3,15,0.2,correlation,30322.642719204712,30156.0,0.3539949953556061,1473.5880126953125,1.0311349670182992
Power (Yeo-Johnson),KMeans,3,3,15,0.2,correlation,,,0.35865306854248047,1506.3983154296875,1.0186406819635208
Power (Yeo-Johnson),GMM,4,3,15,0.2,correlation,30012.871350827027,29788.765625,0.33654242753982544,1426.6986083984375,1.0116517414443147
Power (Yeo-Johnson),KMeans,4,3,15,0.2,correlation,,,0.3506489098072052,1573.822509765625,1.0166814133014945
Power (Yeo-Johnson),GMM,5,3,15,0.2,correlation,29862.32654494934,29580.7578125,0.28921470046043396,1245.718505859375,1.0218928464112065
Power (Yeo-Johnson),KMeans,5,3,15,0.2,correlation,,,0.31151023507118225,1390.788818359375,1.0207240568251847
Power (Yeo-Johnson),GMM,6,3,15,0.2,correlation,29459.238770321655,29120.20703125,0.24053050577640533,1039.38720703125,1.3275147121200364
Power (Yeo-Johnson),KMeans,6,3,15,0.2,correlation,,,0.31873610615730286,1312.9481201171875,1.0424175590580262
Power (Yeo-Johnson),GMM,7,3,15,0.2,correlation,28836.71544881897,28440.220703125,0.24442940950393677,974.8970336914062,1.215119256182819
Power (Yeo-Johnson),KMeans,7,3,15,0.2,correlation,,,0.3227960169315338,1343.41455078125,1.0182910204354965
Power (Yeo-Johnson),GMM,2,3,15,0.2,euclidean,31139.667993832398,31030.48828125,0.3497903048992157,1495.1976318359375,1.1273313031289813
Power (Yeo-Johnson),KMeans,2,3,15,0.2,euclidean,,,0.37510520219802856,1659.743408203125,1.1067481779415858
Power (Yeo-Johnson),GMM,3,3,15,0.2,euclidean,30458.238422329712,30291.595703125,0.3780548572540283,1638.978515625,1.011616456109232
Power (Yeo-Johnson),KMeans,3,3,15,0.2,euclidean,,,0.4025929272174835,1794.8870849609375,0.9344302471362044
Power (Yeo-Johnson),GMM,4,3,15,0.2,euclidean,29632.719007077027,29408.61328125,0.2624502182006836,1111.1475830078125,1.270687100242559
Power (Yeo-Johnson),KMeans,4,3,15,0.2,euclidean,,,0.3389981687068939,1460.903564453125,1.0373171787288549
Power (Yeo-Johnson),GMM,5,3,15,0.2,euclidean,29384.55701369934,29102.98828125,0.36115020513534546,1559.88232421875,1.0324731760304722
Power (Yeo-Johnson),KMeans,5,3,15,0.2,euclidean,,,0.3725631833076477,1625.1175537109375,1.0094329746727693
Power (Yeo-Johnson),GMM,6,3,15,0.2,euclidean,28634.729004696655,28295.697265625,0.31536710262298584,1291.325439453125,1.1434183606054835
Power (Yeo-Johnson),KMeans,6,3,15,0.2,euclidean,,,0.3665445148944855,1567.904541015625,0.948554597928594
Power (Yeo-Johnson),GMM,7,3,15,0.2,euclidean,28316.64708944397,27920.15234375,0.2396601289510727,965.6353759765625,1.292273591079308
Power (Yeo-Johnson),KMeans,7,3,15,0.2,euclidean,,,0.33730730414390564,1412.2451171875,1.0473800584748125
Power (Yeo-Johnson),GMM,2,3,30,0.01,correlation,26450.964868832398,26341.78515625,0.4430078864097595,2327.443115234375,0.9409890266438649
Power (Yeo-Johnson),KMeans,2,3,30,0.01,correlation,,,0.4508807063102722,2406.509765625,0.9274378261982336
Power (Yeo-Johnson),GMM,3,3,30,0.01,correlation,25455.918109829712,25289.275390625,0.4144967794418335,1890.869140625,0.8874257544220704
Power (Yeo-Johnson),KMeans,3,3,30,0.01,correlation,,,0.4356209337711334,2103.567626953125,0.8772051833707929
Power (Yeo-Johnson),GMM,4,3,30,0.01,correlation,25185.191663327027,24961.0859375,0.3795212209224701,2083.029052734375,0.9734190985781295
Power (Yeo-Johnson),KMeans,4,3,30,0.01,correlation,,,0.40372234582901,2282.56640625,0.9475699374025895
Power (Yeo-Johnson),GMM,5,3,30,0.01,correlation,24428.62146682434,24147.052734375,0.35565313696861267,1785.821044921875,1.1266296879411555
Power (Yeo-Johnson),KMeans,5,3,30,0.01,correlation,,,0.41507038474082947,2260.955322265625,0.8680735532886544
Power (Yeo-Johnson),GMM,6,3,30,0.01,correlation,23760.326660946655,23421.294921875,0.3446689248085022,1756.572509765625,1.0212889682309794
Power (Yeo-Johnson),KMeans,6,3,30,0.01,correlation,,,0.3824053704738617,2107.79296875,0.9571048830060528
Power (Yeo-Johnson),GMM,7,3,30,0.01,correlation,23431.57091756897,23035.076171875,0.37235620617866516,1866.48974609375,0.9470419856295687
Power (Yeo-Johnson),KMeans,7,3,30,0.01,correlation,,,0.4176202714443207,2183.439453125,0.8624831864842694
Power (Yeo-Johnson),GMM,2,3,30,0.01,euclidean,25333.945337582398,25224.765625,0.4174533486366272,2069.776123046875,0.9825293339881529
Power (Yeo-Johnson),KMeans,2,3,30,0.01,euclidean,,,0.4329470992088318,2197.6474609375,0.962319413216377
Power (Yeo-Johnson),GMM,3,3,30,0.01,euclidean,24501.267719204712,24334.625,0.44101420044898987,2109.2333984375,0.9586816084624955
Power (Yeo-Johnson),KMeans,3,3,30,0.01,euclidean,,,0.4466494023799896,2162.39697265625,0.9212953493350433
Power (Yeo-Johnson),GMM,4,3,30,0.01,euclidean,23915.504163327027,23691.3984375,0.394829124212265,2086.66162109375,0.9152509669685658
Power (Yeo-Johnson),KMeans,4,3,30,0.01,euclidean,,,0.42737317085266113,2305.7568359375,0.8698730979916424
